"","stationcode","sampleid","sampledate","oovere","mmi","csci","latitude","longitude","DS_Dur_WS","DS_Mag_50","DS_Mag_90","DS_Tim","FA_Dur","FA_Mag","FA_Tim","Peak_2","Peak_Dur_10","Peak_Dur_2","Peak_Dur_5","Peak_Fre_10","Peak_Fre_2","Peak_Fre_5","Peak_Tim_10","Peak_Tim_2","Peak_Tim_5","SP_Dur","SP_Mag","SP_ROC","SP_Tim","Wet_BFL_Dur","Wet_BFL_Mag_10","Wet_BFL_Mag_50","Wet_Tim"
"245","SMC01934","SMC01934_06152012_BMI_RWB_1","6/15/12",0.69113914,0.44541211,0.56827563,33.49,-117.66595,12,1.79,36.62,53,NA,NA,NA,240.68,-22,-13,-1,0,8,0,0,156,15.5,-2,239.71,0,103,153,114,86.88,-2
"246","SMC01960","SMC01960_05212014_BMI_RWB_1","5/21/14",0.63499858,0.53327317,0.58413588,34.26554,-118.75916,4,0.28,2.58,4,NA,NA,NA,115.98,0,0,0,0,6,0,20,43.5,0,-2,82.02,0,75,143,22.8,33.06,-1
"247","SMC01987","SMC01987_06152012_BMI_RWB_MCM_1","6/15/12",1.08178093,0.56113256,0.82145675,33.59028,-117.71185,-57,0.05,-0.03,44,1,2.41,-28,94.75,-6,0,-33,1,7,2,16,188,34,1,117.79,0,91,149,1.06,2.29,-4
"248","SMC01990","SMC01990_07082014_BMI_RWB_1","7/8/14",0.72895302,0.59788416,0.66341859,32.79653,-117.11327,214,-0.4,-0.7,96,0,25.35,-8,30.11,-3,-54,-5,1,9,3,23,151,6,14,75.82,0.03,237,132,0,0,-1
"249","SMC02028","SMC02028_07122012_BMI_RWB_1","7/12/12",0.8052997,0.53114098,0.66822034,34.12868,-118.16553,14,2.4,1.25,21,3,278.73,-1,59.63,-9,2,-25,2,7,1,11,51.5,7.5,20,87.45,0.02,112,168,2.32,38.83,-1
"250","SMC02075","SMC02075_07172012_BMI_RWB_MCM_1","7/17/12",0.91405806,0.78069075,0.84737441,34.6719,-119.03758,0,0,0,0,NA,NA,NA,0.1,0,0,0,0,1,0,0,118,0,0,0,0,0,0,0.1,0.01,0
"251","SMC02088","SMC02088_06182018_BMI_RWB_1","6/18/18",1.10049897,0.77230682,0.9364029,34.30226,-118.25959,70,1.15,0.57,7,1,9.39,3,7.8,0,-87,-94,0,5,4,0,76,88,20,11.27,0.08,54,48,2.3,1.6,28
"252","SMC02092","SMC02092_06182018_BMI_RWB_1","6/18/18",1.27891558,0.75326017,1.01608787,34.27948,-118.20684,NA,NA,NA,0,NA,NA,NA,0,0,0,2,0,0,1,0,0,0,0,6.05,0,0,1,0.01,0.36,0
"253","SMC02139","SMC02139_07172012_BMI_RWB_1","7/17/12",1.15967782,1.05087864,1.10527823,34.6714,-119.01717,0,0,0,0,NA,NA,NA,0.03,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0.04,0.01,0
"254","SMC02152","SMC02152_07142010_BMI_RWB_1","7/14/10",0.61926361,0.54884563,0.58405462,34.09801,-118.7217,95,0.04,3.63,85,NA,NA,NA,198.46,1,-25,-27,0,6,4,0,96,34,85,292.2,0.14,114,162,2.73,31.1,26
"255","SMC02206","SMC02206_07192011_BMI_RWB_1","7/19/11",0.56476926,0.45802702,0.51139814,33.87098,-117.85002,85,0.12,1.72,55,-1,62.46,-1,28.12,-2,-1,-21,3,10,6,50.5,57,120,-9,35.25,0.22,122,147,0.49,0.24,1
"256","SMC02228","SMC02228_06232009_BMI_RWB_1","6/23/09",0.8439972,0.51336926,0.67868323,34.06933,-118.22427,210,3.45,9.34,156,0,-2294.04,-9,4471.13,0,0,0,0,0,0,16,15.5,1,136,4000.69,0.11,250,121,11.2,-3.11,0
"257","SMC02270","SMC02270_06302010_BMI_RWB_1","6/30/10",0.82903051,0.44125561,0.63514306,33.79573,-117.77241,118,0,0.05,87,NA,NA,NA,0.46,0,-310,1,0,18,1,0,163,26.5,75,3.24,0.34,76,86,0.06,0.19,72
"258","SMC02302","SMC02302_07152013_BMI_RWB_1","7/15/13",0.12843705,0.26301733,0.19572719,33.8153,-118.04128,91,0.03,0.62,70,NA,NA,NA,101.7,-60,-140,1,5,6,4,42,74,67,-12,145.82,0.26,170,184,0.88,1.81,-6
"259","SMC02436","SMC02436_05282009_BMI_RWB_1","5/28/09",0.76269697,0.45728792,0.60999244,34.26279,-118.97199,213,0.09,0.13,165,NA,NA,NA,310.35,-211,-349,-216,1,6,5,21.5,179,17.5,-72,582.61,0,237,71,12.77,9.5,31
"260","SMC02536","SMC02536_06292011_BMI_RWB_1","6/29/11",0.67000537,0.53014507,0.60007522,34.26861,-118.6736,51,0.02,0.71,70,NA,NA,NA,20.31,0,-27,1,0,5,0,0,47,0,71,86.23,0.16,64,60,2.72,2.2,10
"261","SMC02568","SMC02568_08022018_BMI_RWB_1","8/2/18",1.235406,0.94169206,1.08854903,34.27866,-118.22031,13,0.51,3.73,24,NA,NA,NA,0,0,31,6,0,2,4,0,50,0,33,6.5,0.1,0,8,1.5,2.44,1
"262","SMC02591","SMC02591_07212011_BMI_RWB_1","7/21/11",0.97568934,0.89486457,0.93527696,34.51783,-119.37846,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,2
"263","SMC02712","SMC02712_06072012_BMI_RWB_1","6/7/12",1.25105429,0.72745528,0.98925479,34.36179,-118.30348,46,0.09,0.17,2,NA,NA,NA,0,-1,3,0,0,1,0,10,0,0,1,0.5,0.01,7,6,0,0.28,1
"264","SMC02884","SMC02884_05272014_BMI_RWB_1","5/27/14",0.74282499,0.54651641,0.6446707,34.21749,-118.98533,225,-0.04,-0.05,163,NA,NA,NA,357.27,-212,-35,-210,1,5,3,21,124.5,18,-36,350.54,0,237,51,0,4.73,31
"265","SMC02902","SMC02902_08022011_BMI_RWB_1","8/2/11",1.00892269,0.5428412,0.77588195,32.94907,-117.06443,186,0.35,1.1,85,1,21.35,-9,67.94,0,1,-11,0,8,3,37.5,329,0,86,76.65,0.12,237,153,0,0,0
"266","SMC02972","SMC02972_07182012_BMI_RWB_1","7/18/12",1.19086766,0.94344805,1.06715785,34.24957,-118.0755,1,0.2,0.01,7,NA,NA,NA,0,0,4,2,0,0,0,0,0,0,7,0.75,0.43,80,79,0,1.6,2
"267","SMC02984","SMC02984_06232010_BMI_RWB_1","6/23/10",0.5736453,0.51334848,0.54349689,34.26528,-118.75053,61,0.02,3.54,70,NA,NA,NA,175.63,1,-27,0,1,4,0,21,47,0,71,315.82,0.16,64,119,1,9.49,14
"268","SMC03011","SMC03011_06132013_BMI_RWB_1","6/13/13",0.78270125,0.50231064,0.64250594,33.6145,-117.6955,41,0.05,0.45,51,NA,NA,NA,80.61,1,0,-23,1,6,1,-3,64,2,-1,47.16,0,104,153,6.78,6.22,-4
"269","SMC03216","SMC03216_07272011_BMI_RWB_1","7/27/11",0.98151736,0.95047688,0.96599712,34.28092,-117.84093,2,0,0.01,4,NA,NA,NA,-0.02,0,1,0,0,1,0,0,35,0,4,1.92,0,0,1,0.02,0.11,0
"270","SMC03268","SMC03268_05272014_BMI_RWB_1","5/27/14",0.70731384,0.52491091,0.61611238,34.16255,-119.06301,222,2.96,10.65,160,NA,NA,NA,458.31,-213,-351,-223,1,5,2,20.5,177,-1,-62,1204.95,0,237,76,19.17,28.37,39
"271","SMC03280","SMC03280_08112011_BMI_RWB_1","8/11/11",0.8876003,0.95729659,0.92244845,34.25685,-117.85652,1,0,0.01,6,-7,2.52,0,0.03,0,0,0,0,2,0,0,8,0,6,2.39,0,1,2,1,0.15,0
"272","SMC03304","SMC03304_06292011_BMI_RWB_1","6/29/11",0.67124048,0.5125945,0.59191749,34.28829,-118.72312,NA,NA,NA,NA,NA,NA,NA,0,-361,0,-360,1,0,3,161,0,165.5,NA,12.24,NA,176,NA,NA,NA,NA
"273","SMC03438","SMC03438_07022012_BMI_RWB_1","7/2/12",1.01601966,0.63432898,0.82517432,33.93708,-117.79252,57,0.02,0.46,58,NA,NA,NA,7.29,0,-26,0,0,5,0,0,26,0,87,11.27,0.01,62,62,0.49,1.1,5
"274","SMC03523","SMC03523_06112013_BMI_RWB_MCM_1","6/11/13",0.72603365,0.44433776,0.5851857,33.58478,-117.66437,23,0.03,0.33,51,-8,-2.41,-63,64.45,0,2,-2,0,9,0,0,68.5,-4.5,54,99.21,0,86,112,1.34,1.19,-4
"275","SMC03944","SMC03944_07122010_BMI_RWB_1","7/12/10",0.44491679,0.40584806,0.42538242,34.14271,-118.75016,40,0.02,0.54,54,NA,NA,NA,5.87,0,-17,-27,0,4,3,0,26.5,47,50,19.89,0.16,64,70,1.49,1.1,6
"276","SMC03984","SMC03984_07022018_BMI_RWB_1","7/2/18",1.1624198,0.98248705,1.07245343,34.24613,-117.90186,19,0.03,0.58,0,0,0.01,0,-0.03,0,0,0,0,0,0,0,0,0,0,2.52,0,0,1,0.09,0.11,0
"277","SMC04000","SMC04000_07302012_BMI_RWB_1","7/30/12",1.31439109,0.75747037,1.03593073,34.23282,-117.74777,1,0.01,0.01,1,NA,NA,NA,-0.01,0,0,0,0,0,0,0,0,0,1,12.55,0.01,0,1,0.19,0.2,0
"278","SMC04008","SMC04008_06192012_BMI_RWB_1","6/19/12",1.11015265,0.65292474,0.8815387,34.28342,-118.80803,23,0.29,3.92,17,0,101.59,-61,238.77,0,-11,1,1,5,1,59,40,29.5,16,232.63,0,93,169,12.35,47.29,-3
"279","SMC04134","SMC04134_07262011_BMI_RWB_1","7/26/11",0.86183352,0.67833534,0.77008443,32.82874,-117.05243,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,2176.16,0,0,0,0,0,0
"280","SMC04175","SMC04175_06112009_BMI_RWB_1","6/11/09",0.95088295,0.82403481,0.88745888,34.40835,-119.27642,56,0.66,1.34,157,NA,NA,NA,36.52,0,0,0,0,0,0,0,18.5,0,157,48.78,0,199,57,0.1,1.81,9
"281","SMC04204","SMC04204_07112012_BMI_RWB_1","7/11/12",1.20064581,0.7258856,0.96326571,34.20358,-118.01853,18,0.8,1.42,6,NA,NA,NA,0.27,0,-64,0,0,3,0,0,93,0,8,0.67,0,59,84,0.49,0.37,3
"282","SMC04239","SMC04239_06112009_BMI_RWB_1","6/11/09",1.05528319,0.68769548,0.87148934,34.3608,-119.31114,15,1.02,2.04,150,NA,NA,NA,39.45,0,0,0,0,0,0,0,0,0,150,153.17,0,199,10,1.8,8.41,3
"283","SMC04264","SMC04264_07092010_BMI_RWB_1","7/9/10",0.56215127,0.52688053,0.5445159,34.13,-118.7548,31,0.08,1.16,18,NA,NA,NA,92.67,-20,-11,0,0,7,0,-4.5,39.5,0,11,74.3,0,93,182,5.79,10.65,-1
"284","SMC04294","SMC04294_07112013_BMI_RWB_1","7/11/13",1.05454853,0.65587449,0.85521151,32.93776,-117.14172,148,-0.04,0.28,84,0,23.64,-9,161.81,0,0,-1,1,8,2,0,329,0,42,170.16,0.13,237,110,0,0,0
"285","SMC04308","SMC04308_06172009_BMI_RWB_1","6/17/09",1.01694941,0.56802958,0.79248949,34.19349,-118.9083,176,0.09,0.27,141,NA,NA,NA,125,0,-7,0,0,5,0,0,176,0,141,461.94,0.07,205,117,0,-0.11,-2
"286","SMC04383","SMC04383_05192014_BMI_RWB_1","5/19/14",0.97379819,0.63052672,0.80216245,34.50224,-119.35602,10,0,0,2,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,2,0.39,0,17,0,0.28,0.32,10
"287","SMC04426","SMC04426_07252011_BMI_RWB_1","7/25/11",0.76693639,0.90395482,0.83544561,33.00696,-116.66995,0,0,0,0,0,0.32,0,0.53,0,1,0,0,4,0,0,119,0,3,2.05,0,0,0,0,0.12,0
"288","SMC04682","SMC04682_07252011_BMI_RWB_1","7/25/11",1.20418944,1.1006195,1.15240447,32.97115,-116.64814,NA,NA,NA,0,NA,NA,NA,0,0,0,-9,0,0,2,0,0,-3.5,0,0.65,0,0,2,0,0.27,0
"289","SMC04749","SMC04749_06232009_BMI_RWB_1","6/23/09",0.63519592,0.59210016,0.61364804,33.85826,-117.21321,120,0.15,0.51,133,-6,-18.74,-12,59.54,0,-1,0,0,8,0,0,150,0,134,113.46,0.01,216,57,0,2.4,8
"290","SMC04750","SMC04750_07052011_BMI_RWB_1","7/5/11",1.18630752,0.82384953,1.00507852,34.041,-118.58149,11,0.72,6.65,61,NA,NA,NA,10.16,0,-11,0,0,4,1,0,78,20.5,63,183,0.13,76,81,2.2,61.76,5
"291","SMC04756","SMC04756_05212014_BMI_RWB_1","5/21/14",0.7679303,0.5397062,0.65381825,34.27092,-118.9269,223,0.03,0.04,155,NA,NA,NA,226.53,-215,-352,-228,2,5,2,-1,177,-1,-59,521.76,0,237,75,2.23,27.54,34
"292","SMC04806","SMC04806_07112013_BMI_RWB_1","7/11/13",0.91814426,0.61667709,0.76741067,32.89036,-117.19358,-124,0,-0.06,154,7,114.9,-9,100.74,-29,-337,-13,2,13,4,-21.5,241.5,104.5,19,839,0.03,142,165,0,0.81,9
"293","SMC04880","SMC04880_06062012_BMI_RWB_1","6/6/12",1.21707806,0.76631724,0.99169765,34.30884,-118.09829,42,0.2,0.17,8,NA,NA,NA,0,0,2,0,0,2,0,0,0,0,8,2.06,0.02,32,32,0.01,0.49,1
"294","SMC05146","SMC05146_07102012_BMI_RWB_1","7/10/12",1.08835417,0.89567969,0.99201693,32.84526,-116.61346,0,0,0,2,NA,NA,NA,0.87,0,1,0,0,1,0,0,23.5,0,2,0.81,0,0,2,0,0.09,0
"295","SMC05199","SMC05199_07062011_BMI_RWB_1","7/6/11",1.13119564,0.88341945,1.00730755,34.40412,-119.28071,12,0.16,0.19,158,NA,NA,NA,30.31,0,1,0,0,1,0,0,0,0,158,51.45,0,199,10,0.33,3.9,1
"296","SMC05230","SMC05230_07022012_BMI_RWB_1","7/2/12",0.84818492,0.52537195,0.68677844,33.87308,-117.75077,221,0.96,55.99,154,NA,NA,NA,5519.14,0,1,-5,0,6,1,0,150,8,83,7993.34,0,240,83,-5.1,1245.36,105
"297","SMC05296","SMC05296_06262012_BMI_RWB_1","6/26/12",1.09967795,0.90666885,1.0031734,34.55457,-118.77525,1,0.62,4.57,74,2,49.54,0,5.82,0,0,0,0,0,0,0,0,0,1,23.04,0,47,3,4.94,10.07,1
"298","SMC05402","SMC05402_07282011_BMI_RWB_1","7/28/11",0.99684621,0.86239896,0.92962258,32.80468,-116.57311,4,0.03,0.17,0,-1,15.4,-2,6.27,0,0,-2,1,1,2,0,144,10,16,3.66,0,0,86,0,2.96,3
"299","SMC05423","SMC05423_06102010_BMI_RWB_1","6/10/10",0.97404932,0.52828906,0.75116919,34.28649,-119.30791,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,237.87,0,160,0,0,0,0
"300","SMC05702","SMC05702_06072010_BMI_RWB_1","6/7/10",0.60786481,0.44466963,0.52626722,32.83209,-117.22954,167,0.18,0.87,75,1,67.04,-8,61.96,-4,-171,-3,0,11,5,19.5,259.5,129,77,203.95,0.06,237,43,-0.54,-0.46,0
"301","SMC05759","SMC05759_05292014_BMI_RWB_1","5/29/14",1.00028268,0.67622219,0.83825244,34.35232,-119.03474,199,7.8,57.56,131,NA,NA,NA,347.45,0,0,0,0,4,0,0,143,0,95,781.81,0,205,39,19.21,332.39,3
"302","SMC05902","SMC05902_06282011_BMI_RWB_1","6/28/11",0.66097717,0.43031389,0.54564553,34.03432,-118.51218,13,0.33,2.45,45,-2,19.08,-8,28.35,0,0,0,0,7,0,0,52,0,17,160.07,0.09,120,126,0.03,3.59,2
"303","SMC05956","SMC05956_06192012_BMI_RWB_1","6/19/12",0.75931819,0.62717829,0.69324824,34.22875,-118.97109,199,-0.03,-0.04,158,NA,NA,NA,299.76,-211,-354,-218,2,5,3,-1,177,18,-38,324.54,0,237,44,0,5.75,31
"304","SMC06079","SMC06079_06262013_BMI_RWB_1","6/26/13",1.03220929,0.78080294,0.90650611,34.41108,-119.08213,1,0.05,0.44,8,0,3.4,0,1.25,0,0,0,0,0,0,0,0,0,1,1.78,0.01,161,0,0.3,1.8,0
"305","SMC06216","SMC06216_06032014_BMI_RWB_1","6/3/14",1.01195761,0.75381748,0.88288755,34.27407,-118.31518,3,0.12,0.89,1,0,23.36,-1,15.55,0,0,0,0,1,0,0,31,0,2,109.7,0,18,18,6.59,5.54,1
"306","SMC06298","SMC06298_07172012_BMI_RWB_1","7/17/12",1.09576459,0.93637956,1.01607207,32.91213,-116.57126,NA,NA,NA,0,NA,NA,NA,0,0,0,2,0,0,1,0,0,0,0,0.34,0,0,0,0,0.59,0
"307","SMC06302","SMC06302_06282012_BMI_RWB_1","6/28/12",0.71737683,0.45126926,0.58432304,33.86699,-117.85366,57,0.11,2.53,38,2,166.51,-61,258.45,0,0,0,0,1,0,0,19,0,32,306.63,0,102,152,2.18,5.02,0
"308","SMC06356","SMC06356_06102013_BMI_RWB_1","6/10/13",1.01777753,0.65427375,0.83602564,34.20156,-118.91158,178,0.09,0.26,141,NA,NA,NA,128.12,0,-7,0,0,5,0,0,176,0,141,464.3,0.08,205,117,0,-0.11,-2
"309","SMC06467","SMC06467_06282010_BMI_RWB_1","6/28/10",0.89201126,0.80809113,0.8500512,33.79118,-117.71782,0,0,0,0,NA,NA,NA,0,0,4,0,0,2,0,0,44,0,0,0.14,0,0,0,0.01,0.02,0
"310","SMC06740","SMC06740_06102013_BMI_RWB_1","6/10/13",0.63452129,0.48732614,0.56092371,34.1807,-118.87436,3,0.02,0.27,65,10,-0.87,-27,48.84,0,-2,-8,0,6,3,84,93,42.5,23,178.7,0,212,133,0.34,5.35,-5
"311","SMC06794","SMC06794_07182012_BMI_RWB_1","7/18/12",0.89715477,1.01150568,0.95433022,32.83039,-116.64687,0,0.02,0.01,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,0,0.96,0,0,4,0.02,1.23,0
"312","SMC06863","SMC06863_07212011_BMI_RWB_1","7/21/11",1.16297591,0.87280097,1.01788844,34.49417,-119.30534,1,0,0.02,0,0,0.65,0,0.25,0,0,0,0,0,0,0,0,0,0,0.91,0,17,0,0.06,0.43,1
"313","SMC06918","SMC06918_07162012_BMI_RWB_1","7/16/12",0.78255939,0.46101567,0.62178753,32.78184,-117.184,-76,-0.05,-0.08,84,NA,NA,NA,105.82,0,0,-2,0,6,0,-1,153,23,29,132.49,0.12,237,132,0.01,0.11,-18
"314","SMC06926","SMC06926_07012009_BMI_RWB_1","7/1/09",0.89956908,0.58483,0.74219954,34.04799,-118.51137,0,0,0,9,NA,NA,NA,0,1,0,-344,1,0,3,0,0,218,10,18.65,0,177,2,0,1.49,0
"315","SMC07126","SMC07126_07122012_BMI_RWB_1","7/12/12",0.51117244,0.32405288,0.41761266,32.84359,-117.03457,47,0.44,130.86,124,NA,NA,NA,320.22,-11,-21,-26,3,8,5,0,102.5,103.5,116,1000.4,0.16,196,167,10,39.99,33
"316","SMC08094","SMC08094_06282012_BMI_RWB_1","6/28/12",0.60391094,0.3812226,0.49256677,33.81951,-117.8536,145,-0.06,-0.08,84,NA,NA,NA,75.37,1,0,0,1,1,0,-1,15,0,85,136.8,0.17,197,101,0,0.28,-2
"317","SMC08150","SMC08150_07082014_BMI_RWB_1","7/8/14",0.91333628,0.58867072,0.7510035,32.83731,-117.01975,123,5.87,10.65,152,1,-732.45,-7,217.39,0,-92,-1,1,8,1,0,329,0,152,509.94,0,238,125,0,1.01,0
"318","SMC08335","SMC08335_07072010_BMI_RWB_1","7/7/10",1.01796345,0.69739596,0.8576797,34.34583,-119.29948,NA,NA,NA,0,NA,NA,NA,0,0,0,-351,0,0,4,0,0,175,0,147.78,0,182,5,0,0.04,0
"319","SMC08655","SMC08655_06212012_BMI_RWB_1","6/21/12",1.19972201,1.00765144,1.10368672,34.50823,-119.28406,1,0.11,0.01,4,1,0.97,0,0.02,0,0,0,0,0,0,0,0,0,4,0.41,0,0,15,0.04,0.36,0
"320","SMC08766","SMC08766_07102018_BMI_RWB_MCM_1","7/10/18",0.38473677,0.24770822,0.3162225,33.90192,-118.10859,289,0.78,3.25,142,NA,NA,NA,1354.25,0,0,0,0,2,0,0,15,0,142,3547.36,0.13,249,93,0,8.3,-1
"321","SMC08845","SMC08845_05302014_BMI_RWB_1","5/30/14",0.2568856,0.55805589,0.40747074,33.87309,-117.21355,5,0,0.13,10,NA,NA,NA,0.57,-19,-19,-17,1,6,3,-36,18,-30,15,1.76,0.1,37,39,0.01,0.4,12
"322","SMC09118","SMC09118_05222013_BMI_RWB_MCM_1","5/22/13",0.38244883,0.39093934,0.38669408,33.80876,-117.86259,141,-0.08,-0.13,84,NA,NA,NA,111.72,2,0,0,2,1,0,-2,15,0,72,190.76,0.17,197,94,0,0.29,0
"323","SMC09286","SMC09286_06092010_BMI_RWB_1","6/9/10",0.62590045,0.54050347,0.58320196,32.78194,-117.11419,206,0.61,2.01,102,NA,NA,NA,225.83,-2,-207,1,0,9,1,1,176.5,0,14,552.44,0.04,238,144,0,4.8,-1
"324","SMC09325","SMC09325_06212012_BMI_RWB_1","6/21/12",0.99311819,0.5500631,0.77159064,33.56252,-117.12886,NA,NA,NA,0,NA,NA,NA,0,-358,0,0,2,0,0,146,0,0,0,9.09,0,146,5,0,0,-5
"325","SMC09503","SMC09503_06042012_BMI_RWB_1","6/4/12",1.17402996,0.70730241,0.94066618,34.49757,-119.33913,1,0.01,0.02,2,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,2,0.57,0,17,0,0.4,0.32,1
